sentence_id	sentence	category	polarity	category_polarity	entailed
1811	i know, you were too busy showing off your vintage tee shirt and looking bored, but my agenda is i'm here to eat and enjoy the company of friends, seeking a pleasant experience.	service	positive	service positive	no
1811	i know, you were too busy showing off your vintage tee shirt and looking bored, but my agenda is i'm here to eat and enjoy the company of friends, seeking a pleasant experience.	service	neutral	service neutral	no
1030	As far as the service goes, the waitresses were not particularly friendly, but they got the job done.	service	negative	service negative	no
1030	As far as the service goes, the waitresses were not particularly friendly, but they got the job done.	service	positive	service positive	no
1030	As far as the service goes, the waitresses were not particularly friendly, but they got the job done.	service	neutral	service neutral	no
2838	They are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place, but also become hostile!	service	negative	service negative	yes
2838	They are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place, but also become hostile!	service	positive	service positive	no
2838	They are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place, but also become hostile!	service	neutral	service neutral	no
3149	I had to ask her three times before she finally came back with the dish Ive requested.	service	negative	service negative	yes
3149	I had to ask her three times before she finally came back with the dish Ive requested.	service	positive	service positive	no
3149	I had to ask her three times before she finally came back with the dish Ive requested.	service	neutral	service neutral	no
2780	Normally that would be improper, however they were all delicious and my host did not complain.	food	negative	food negative	no
2780	Normally that would be improper, however they were all delicious and my host did not complain.	food	positive	food positive	yes
2780	Normally that would be improper, however they were all delicious and my host did not complain.	food	neutral	food neutral	no
1782	Taxan delicious!	food	negative	food negative	no
1782	Taxan delicious!	food	positive	food positive	yes
1782	Taxan delicious!	food	neutral	food neutral	no
403	Perhaps it was an off night, but it was suprisingly average for a 9.3 rating.	experience	negative	experience negative	yes
403	Perhaps it was an off night, but it was suprisingly average for a 9.3 rating.	experience	positive	experience positive	no
403	Perhaps it was an off night, but it was suprisingly average for a 9.3 rating.	experience	neutral	experience neutral	no
3696	Unlike other places in NYC where the sandwiches you want only come as a triple-decker, here you can get what you want in a reasonably-sized portion (and price).	food	negative	food negative	no
3696	Unlike other places in NYC where the sandwiches you want only come as a triple-decker, here you can get what you want in a reasonably-sized portion (and price).	food	positive	food positive	no
3696	Unlike other places in NYC where the sandwiches you want only come as a triple-decker, here you can get what you want in a reasonably-sized portion (and price).	food	neutral	food neutral	no
3696	Unlike other places in NYC where the sandwiches you want only come as a triple-decker, here you can get what you want in a reasonably-sized portion (and price).	price	negative	price negative	no
3696	Unlike other places in NYC where the sandwiches you want only come as a triple-decker, here you can get what you want in a reasonably-sized portion (and price).	price	positive	price positive	yes
3696	Unlike other places in NYC where the sandwiches you want only come as a triple-decker, here you can get what you want in a reasonably-sized portion (and price).	price	neutral	price neutral	no
3419	Southern Indian cuisine is still there, too.	food	negative	food negative	no
3419	Southern Indian cuisine is still there, too.	food	positive	food positive	no
3419	Southern Indian cuisine is still there, too.	food	neutral	food neutral	yes
468	Restaurant snobs need not bother, this is a small, neighborhood kind of place.	experience	negative	experience negative	no
468	Restaurant snobs need not bother, this is a small, neighborhood kind of place.	experience	positive	experience positive	no
468	Restaurant snobs need not bother, this is a small, neighborhood kind of place.	experience	neutral	experience neutral	yes
2876	Have been dozens of times and never failed to enjoy the experience.	experience	negative	experience negative	no
2876	Have been dozens of times and never failed to enjoy the experience.	experience	positive	experience positive	yes
2876	Have been dozens of times and never failed to enjoy the experience.	experience	neutral	experience neutral	no
2655	They couldn't even make a salad that was appealing.	food	negative	food negative	yes
2655	They couldn't even make a salad that was appealing.	food	positive	food positive	no
2655	They couldn't even make a salad that was appealing.	food	neutral	food neutral	no
3570	For two people with tip was less than $25 bucks.	price	negative	price negative	no
3570	For two people with tip was less than $25 bucks.	price	positive	price positive	yes
3570	For two people with tip was less than $25 bucks.	price	neutral	price neutral	no
2129	Killer Sushi!	food	negative	food negative	no
2129	Killer Sushi!	food	positive	food positive	yes
